"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual"
1.0,1.0,1.0,0.0,0.0
2.0,0.6698485425900208,0.4704841567103504,0.6490120106415834,0.9999999999999999
3.0,0.6628272068433405,0.3646256608725931,0.6832555237625172,0.6076243206998605
4.0,0.6226522238831679,0.2993515931963695,0.8094455281552805,0.7468372553062789
5.0,0.551595501180591,0.25151493466344366,1.0,0.8791591374229994
6.0,0.4686115525538699,0.21308118879480437,1.1382467629367563,0.9044961687794648
7.0,0.38819605174238764,0.18171161324168159,1.1551265071698327,0.8367702393469647
8.0,0.3241525104909929,0.15662268235607038,1.0838423740289678,0.7202305987893508
9.0,0.26999935484010545,0.136925166610637,0.981516412011647,0.5853581505627472
10.0,0.22891291855933626,0.1214770589416846,0.8936489019176171,0.4577750871363604
11.0,0.20303602841144866,0.1094776689075138,0.8474407568879343,0.35085071633500103
12.0,0.1877390793417928,0.10010482532516568,0.8183335176536152,0.28403261143504044
13.0,0.17303248684946246,0.09249161324994687,0.777672824738432,0.23632294682994084
14.0,0.15813643615639633,0.08639543255931971,0.7308648567386925,0.1861880781821232
15.0,0.14172479548676103,0.08156207224866166,0.7006372618399671,0.1390964809459335
16.0,0.12769916976661377,0.07742936641433133,0.6908234019278086,0.10015804464949978
17.0,0.1160327999027732,0.07416240050927204,0.6898868978081796,0.06851758253875016
18.0,0.10792423846098805,0.07141970923682708,0.6915619532998675,0.04759999416222048
19.0,0.10287918789317785,0.06894796378130516,0.6905659582728281,0.04014035838751865
20.0,0.09953733730730627,0.06722658526574542,0.6897914116071003,0.031638334311505124
21.0,0.0972616087543821,0.06565518331177252,0.691112318180016,0.02963186187783974
22.0,0.0971312238639872,0.06440225963699778,0.6951555920552306,0.028308610045415163
23.0,0.09590145467309054,0.06345260152653985,0.6946392030011294,0.028688020786261637
24.0,0.0954442431049298,0.06263466727727712,0.6948165337102553,0.029819651474318698
25.0,0.09557967742297836,0.06202504412212986,0.6984245559120358,0.03031460770774308
26.0,0.09605722821729931,0.06147716552886693,0.69885319673106,0.02984172679884595
27.0,0.09493738579345395,0.061177433275253976,0.6999468382128623,0.02995309401385252
28.0,0.09473888101713648,0.06086292833965479,0.6994505901556861,0.029368171124176716
29.0,0.09471453881377177,0.06064318252028476,0.7013716228549175,0.02807507059246408
30.0,0.09369015378272531,0.06057277175588171,0.6991751316411705,0.027855774834321105
31.0,0.09221881646805664,0.06040829801145127,0.6989638285483759,0.026438737861646362
32.0,0.09190623536639386,0.06035483700029083,0.699339670893952,0.025214095621833632
33.0,0.09052658548085925,0.06031274753485123,0.6978761236386981,0.02397853712719078
34.0,0.08895336628756563,0.06028157677926432,0.6963804404834856,0.022477832523961412
35.0,0.08860253055480677,0.060255265251655137,0.696326125306224,0.02103427452869458
36.0,0.08697728335796795,0.06028274437572211,0.6947865237018654,0.019593993731534132
37.0,0.08583632886169205,0.06022144260838959,0.6936492180553213,0.01838181718310523
38.0,0.0848894489215251,0.060213696254119195,0.6926881885515359,0.016584121468315238
39.0,0.08319055471573442,0.06023662328672736,0.6915790208206177,0.016167485292124868
40.0,0.08193928373478884,0.0602167932223168,0.690732014704148,0.01505118949801861
41.0,0.08096604094304206,0.06020644916485794,0.689386306290437,0.01401784573285641
42.0,0.07916053326675433,0.06016497758250832,0.6883752765872413,0.013182034904190029
43.0,0.07850047064463872,0.06015666829746378,0.6875183073268528,0.012046161502048526
44.0,0.07699763097791261,0.060117214857355446,0.6859406967661087,0.011301185166072931
45.0,0.07484480179238204,0.06013919696304469,0.6842052735278491,0.011207557160411115
46.0,0.07440471794031167,0.060058086510969645,0.6832388925728198,0.010174503506173745
47.0,0.07259618466068316,0.06003798141596334,0.6822697866583795,0.009827731061371268
48.0,0.07145228861669228,0.060001589464397015,0.6813492512260151,0.009275617491039875
49.0,0.07034532401629634,0.059897240215804864,0.6796310222724165,0.00848661464020952
50.0,0.06867316848128703,0.05989538799343669,0.6782183855014912,0.008130146303795913
51.0,0.06720627628669784,0.05980870488684404,0.6775201028117783,0.007716999001555399
52.0,0.06626068854107435,0.05972097664225241,0.6757182248289325,0.007123334843614447
53.0,0.06510838710715482,0.05967845032365552,0.6740518031092206,0.0068696619996992826
54.0,0.06359514253332868,0.05957855995749985,0.6726293617977708,0.006488303129826041
55.0,0.06163072128621562,0.05952917354719627,0.6714344398415703,0.006249307077441321
56.0,0.06172273599952151,0.05940448607285439,0.6694582924176599,0.005866018170747828
57.0,0.05926347209562534,0.05935333738026203,0.6673877976374415,0.005650053786835731
58.0,0.058521506511099323,0.059219006011195265,0.6659082701442353,0.005339125960966253
59.0,0.057075718961108524,0.05913079118367428,0.6642736321388591,0.005111640662649434
60.0,0.055946901544114205,0.059039046158410116,0.6624222517346652,0.004893351258820119
61.0,0.05452266652395011,0.058919822531472224,0.660212927304344,0.004630326046151769
62.0,0.0533986049335984,0.05883034257112859,0.658388164457964,0.004395144502755333
63.0,0.052782904527459866,0.05871726171004267,0.6562890315263826,0.004228986621470067
64.0,0.05166923556444427,0.05858385765084444,0.654453158094979,0.0040839013303899325
65.0,0.049592532929820944,0.05849283112453387,0.6518373318252142,0.0038524975679444327
66.0,0.049782382759397906,0.05836386864293139,0.6499881915839326,0.0037648998957451165
67.0,0.04809187350230506,0.058273180470841915,0.6475532824047231,0.0035282089812349597
68.0,0.046783068949265705,0.058140388023396966,0.6450422729083921,0.003394045033009169
69.0,0.046366623740997946,0.05804493530804107,0.6426828379713905,0.0033175809205647807
70.0,0.04525916582954536,0.057911429558359206,0.6399894582769269,0.003148825121150669
71.0,0.04394603850143548,0.05782266586344057,0.6372004156870493,0.0029168811595544535
72.0,0.04331785791847663,0.057694746341633296,0.6351568314622441,0.002945909534313163
73.0,0.04240649802754952,0.05760375742394619,0.6324552686771479,0.002666067064321265
74.0,0.041461657288293284,0.057477561566604385,0.6298000332496024,0.0027131721627293146
75.0,0.04049993172908789,0.057386015660779846,0.6272937865519225,0.0023947704615573657
76.0,0.03986569118372202,0.05727855288042409,0.6248937080154494,0.0024234733474483654
77.0,0.038859231923547545,0.057190662957403424,0.6220712149026112,0.002326514273196492
78.0,0.038215436145774447,0.05709418529685999,0.6195241001172936,0.0020255208206047016
79.0,0.03758423736187404,0.057005110138924814,0.6174260067907738,0.002132843447625716
80.0,0.03660174635070513,0.05692026629196402,0.6147610239174194,0.0019210818352741945
81.0,0.03605215586126226,0.05683661041505249,0.6124074235400788,0.0018067014509024
82.0,0.03560258422391638,0.05675717439689602,0.6106127706721516,0.0016946445039545074
83.0,0.0347496673753232,0.05668882804862318,0.608243833361515,0.0015672225175023728
84.0,0.03418220009549182,0.056615837948146994,0.6065235246967401,0.0014394043560680958
85.0,0.033638437041768186,0.05655406205291549,0.6045403914079319,0.001326147893982542
86.0,0.033216923202806434,0.056488911996757034,0.6027493805355771,0.001194484039564836
87.0,0.032678093025953064,0.05642727236503911,0.6012163479656051,0.0010692901051752924
88.0,0.03199710219282807,0.056383909180642275,0.5996039777663739,9.715984047991618E-4
89.0,0.03168181849707656,0.05632933757457066,0.5981622189484365,8.53177594261286E-4
90.0,0.031293931952120796,0.05628562976273552,0.5966694049234368,7.469062713058923E-4
91.0,0.03074143471187794,0.056241807436010295,0.5952943223733106,6.446929526036614E-4
92.0,0.03049860264735813,0.05619446048853995,0.5940692014598653,5.589548352594823E-4
93.0,0.030120934219780297,0.05616427898748546,0.5926544375762067,5.02890452101605E-4
94.0,0.029581695584951218,0.056125798292277304,0.5915840618770966,4.919068396574465E-4
95.0,0.029378243277480454,0.05609703770018537,0.5903391104922415,5.176216172736677E-4
96.0,0.029266912544869756,0.05606070786029101,0.5892795565937156,5.800151029627362E-4
97.0,0.028832546495723053,0.05603853697373646,0.588054988684346,6.574526364853953E-4
98.0,0.028389249042273367,0.056006658102560274,0.5869989061508528,7.483497315590136E-4
99.0,0.028180299949417596,0.05599225675124617,0.5856963305651712,8.326882125511069E-4
100.0,0.028074525797513485,0.055963018584607206,0.5845796685341467,9.241492085493299E-4
101.0,0.027778800088385642,0.05594708054508257,0.5831159425190584,0.0010018956010818775
102.0,0.02735722801663313,0.05592227106788075,0.5818470256422742,0.0010896979247926788
103.0,0.027261500307219078,0.055904959827758435,0.5806379326045377,0.0011346000119970689
104.0,0.02702220857015341,0.0558794154470354,0.5791019845229916,0.001188498754346555
105.0,0.026703641759171334,0.05586104828861221,0.5777821261072305,0.0012230320668761376
106.0,0.026403297015786278,0.05583551834899167,0.5765116885341831,0.0012458683394403576
107.0,0.026308920981728646,0.05580648063784392,0.5750370243584858,0.001245971680778358
108.0,0.02607400748012278,0.055784560790441674,0.5734564456261311,0.0012397765943714528
109.0,0.025723565739360844,0.0557498543541397,0.5717518477580739,0.0012068544854955344
110.0,0.025681844635677353,0.05570216801289657,0.5703095828380388,0.0011588897583432484
111.0,0.025412318729531702,0.055665405575673385,0.5686180746429609,0.001112216417727603
112.0,0.02508378648438959,0.05561136731277382,0.5668939757142495,0.0010437683034990504
113.0,0.025003206395669046,0.05554617935612211,0.5652093812191565,9.747950404146632E-4
114.0,0.02490298346923267,0.05548091923752837,0.5635157501550345,9.003041077395782E-4
115.0,0.024619594945484023,0.05540670674116983,0.5616298879792491,8.215888434730496E-4
116.0,0.024141273340709625,0.0553175971713964,0.5596198923205488,7.453644179980933E-4
117.0,0.02417828030627106,0.055221723676078506,0.5578463746302196,6.734246803094421E-4
118.0,0.024067287272536323,0.055115326727131854,0.5558189356622218,6.151755233624789E-4
119.0,0.02365534400353842,0.05499661138409076,0.5537184006387355,5.64476710777507E-4
120.0,0.023475409143814015,0.05486337957705408,0.5516159468087894,5.235707641906294E-4
121.0,0.023393126500541976,0.05472485500654188,0.549345794301017,4.950384611511021E-4
122.0,0.023211305274811373,0.054568567098048436,0.5471927600975535,4.681026015561247E-4
123.0,0.02276879084080482,0.05439841549600654,0.5449806405090154,4.573778936844121E-4
124.0,0.02263330193403666,0.05422993037269453,0.5426356781000088,4.4643954542394985E-4
125.0,0.022528315911668102,0.05403737354099545,0.5403977761599471,4.162218015884159E-4
126.0,0.02213507174514327,0.053834463332069774,0.5379372931086848,3.920307068839515E-4
127.0,0.021887457336371777,0.05363260496266375,0.53544482700093,3.655687347386331E-4
128.0,0.021833611120721675,0.053404159548865196,0.5331159934688793,3.3247628482021186E-4
129.0,0.021584796131728548,0.05317924083309538,0.5306553305172746,2.942931202965285E-4
130.0,0.021152898319292315,0.05292888019780334,0.5282639735229102,2.5517913197104576E-4
131.0,0.02096800970357792,0.052686023214019516,0.5258055892800783,2.2118995364366588E-4
132.0,0.021059311673218256,0.05242414156426794,0.5234727351486268,1.9468161381452348E-4
133.0,0.020632755632201415,0.052153189583623714,0.5210558862896786,1.7604775979488866E-4
134.0,0.020116883426897592,0.05188985899308461,0.518479795375683,1.7554516328654288E-4
135.0,0.02005224913343923,0.0515994042564518,0.5162759319759401,1.8292477976461038E-4
136.0,0.020041915046238958,0.051312397305513756,0.5139589701570199,1.966010894502316E-4
137.0,0.01978633142218893,0.0510256311434336,0.5116342110494148,2.121111191493881E-4
138.0,0.019405801870422325,0.05072377200315984,0.5091862487908765,2.2491024434206572E-4
139.0,0.019190626597533254,0.05042385562101602,0.5070632756516495,2.3751063061519705E-4
140.0,0.01892196299435076,0.05011333183250365,0.5049299203855246,2.4350406912765872E-4
141.0,0.01887778732111285,0.04981372276325255,0.5027680041354998,2.428090032858946E-4
142.0,0.018447710407208825,0.049503431372658,0.5006981680871941,2.4171452591988696E-4
143.0,0.018242300536058343,0.049193593084392716,0.4986873403333132,2.3464718961419188E-4
144.0,0.018134019763596188,0.04889323270103454,0.49657167883103837,2.2376102881775805E-4
145.0,0.017974730652228915,0.048579636292798954,0.49461757320533534,2.121901114817534E-4
146.0,0.01765288634595423,0.04827811547786748,0.49267586636065475,2.0162588173747512E-4
147.0,0.017376537705398935,0.04798847857455007,0.49068672682103553,1.8777190588286928E-4
148.0,0.01717999617610575,0.047678774431183166,0.4888980685774153,1.7383070260474644E-4
149.0,0.01710192433764428,0.047385727770233435,0.4870512126931417,1.6271940930512275E-4
150.0,0.016745873279155055,0.04709363882813649,0.48529596046251516,1.4946716474846202E-4
151.0,0.01656068986548468,0.046804579074884896,0.48348225455299104,1.3674070623954582E-4
152.0,0.01644751901682673,0.04652685247241731,0.48171665306065153,1.2659944049403133E-4
153.0,0.01632355762225891,0.046242778730725596,0.47995751488888505,1.1264273550103734E-4
154.0,0.016040295531582708,0.0459692635595991,0.47829995485444926,1.0002650965937713E-4
155.0,0.0158389346206716,0.045705511099024536,0.4764925431421534,8.737817703477288E-5
156.0,0.015638733532145545,0.04542856633603155,0.47490031372885283,7.433004243945713E-5
157.0,0.01565330743396911,0.04518169632470722,0.47306741988711204,5.98168553909024E-5
158.0,0.015348717448040717,0.044924343578379815,0.47138516331452074,5.256324154646942E-5
159.0,0.01514992032744889,0.044673849318836355,0.4695558090883857,4.825753287686602E-5
160.0,0.014974031703905585,0.044433490274762635,0.46780699682695515,5.1102454315623756E-5
